epoch,step,train/loss_box_reg_epoch,train/loss_box_reg_step,train/loss_classifier_epoch,train/loss_classifier_step,train/loss_mask_epoch,train/loss_mask_step,train/loss_objectness_epoch,train/loss_objectness_step,train/loss_rpn_box_reg_epoch,train/loss_rpn_box_reg_step,train/total_loss_epoch,train/total_loss_step
0,0,,0.2494158148765564,,0.700474739074707,,0.66914302110672,,0.7081809043884277,,0.0,,2.327214479446411
0,0,0.2494158148765564,,0.700474739074707,,0.66914302110672,,0.7081809043884277,,0.0,,2.327214479446411,
1,1,,0.651614785194397,,0.700651228427887,,0.5839991569519043,,0.709494948387146,,0.0,,2.6457600593566895
1,1,0.651614785194397,,0.700651228427887,,0.5839991569519043,,0.709494948387146,,0.0,,2.6457600593566895,
2,2,,0.10557664930820465,,0.7002643942832947,,0.48059964179992676,,0.7088885307312012,,0.0026381630450487137,,1.9979673624038696
2,2,0.10557664930820465,,0.7002643942832947,,0.48059964179992676,,0.7088885307312012,,0.0026381630450487137,,1.9979673624038696,
3,3,,0.15009988844394684,,0.700236439704895,,0.39472442865371704,,0.7106493711471558,,0.0,,1.9557101726531982
3,3,0.15009988844394684,,0.700236439704895,,0.39472442865371704,,0.7106493711471558,,0.0,,1.9557101726531982,
4,4,,-0.0,,0.70026695728302,,-0.0,,0.7180752158164978,,0.0,,1.418342113494873
4,4,0.0,,0.70026695728302,,0.0,,0.7180752158164978,,0.0,,1.418342113494873,
5,5,,0.1974094808101654,,0.6998112201690674,,0.3363223969936371,,0.7078909873962402,,0.0,,1.9414341449737549
5,5,0.1974094808101654,,0.6998112201690674,,0.3363223969936371,,0.7078909873962402,,0.0,,1.9414341449737549,
6,6,,0.156709685921669,,0.699400782585144,,0.2736313045024872,,0.7151985168457031,,0.0,,1.8449403047561646
6,6,0.156709685921669,,0.699400782585144,,0.2736313045024872,,0.7151985168457031,,0.0,,1.8449403047561646,
7,7,,0.1222052201628685,,0.6990664601325989,,0.23388391733169556,,0.702097475528717,,0.0,,1.7572531700134277
7,7,0.1222052201628685,,0.6990664601325989,,0.23388391733169556,,0.702097475528717,,0.0,,1.7572531700134277,
